n.RepeFonct,ElemSys,n.LineRev,n.ComponentKind,n.Contrat,n.ActuKind,n.PSU_ECS1,n.PSU_Volt1,n.t_CloseReq,Type,n.ValvFailSfPositn,SGApp
-DWK2207RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2208RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2209RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2210RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2214RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2215RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2216RA-,-DWK,I.4,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2218RA-,-DWK,I.3,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2219RA-,-DWK,I.3,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2220RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2221RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2222RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2223RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2225RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2227RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2229RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2230RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2231RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2232RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2233RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2234RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2235RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2236RA-,-DWK,I.3,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2237RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2238RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2239RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2240RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2241RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2242RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2243RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2244RA-,-DWK,I.3,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2245RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2247RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2249RA-,-DWK,I.3,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2250RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2251RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2252RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2253RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2254RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2257RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2258RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2260RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2262RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2263RA-,-DWK,I.3,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2264RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2266RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2267RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2268RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2269RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2270RA-,-DWK,I.3,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2274RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2275RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2277RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2278RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2279RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2280RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2282RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2283RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2284RA-,-DWK,I.3,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2285RA-,-DWK,I.3,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2287RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2288RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2289RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2290RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2291RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2292RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2296RA-,-DWK,I.3,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2298RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2301RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2301RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4135CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2302RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2302RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDTxxxxCR-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2303RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2303RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4135CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2304RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2304RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4125AI-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2305RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2305RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4126AI-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2306RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2306RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4126AI-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2307RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2307RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4126AI-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2308RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2308RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4126AI-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2309RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2309RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4128AI-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2310RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2310RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4135CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2311RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2311RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4126AI-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2312RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2312RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4135CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2314RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2314RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4135CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2316RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2316RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4126AI-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2317RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2317RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4126AI-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2318RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2318RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4126AI-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2319RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2319RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4126AI-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2320RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2320RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4128AI-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2321RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2321RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4128AI-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2323RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2323RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4127AI-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2324RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2324RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4127AI-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2325RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2325RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4128AI-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2326RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2326RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4128AI-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2327RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2327RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4127AI-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2328RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2328RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4128AI-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2329RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2329RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4127AI-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2330RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2330RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4132AI-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2331RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2331RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4128AI-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2332RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2332RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4132AI-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2333RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2333RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4132AI-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2334RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2334RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4128AI-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2335RA-,-DWK,I.1,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2335RAM,-DWK,I.1,"",/HK2721,Fire Damper,[E],24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2339RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2339RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4136CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2340RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2340RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4136CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2341RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2341RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4136CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2342RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2342RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4136CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2343RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2343RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4136CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2344RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2344RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4126AI-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2345RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2345RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4137CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2346RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2346RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4137CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2348RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2348RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4137CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2350RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2350RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4137CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2351RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2351RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4135CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2352RA-,-DWK,I.3,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2352RAM,-DWK,I.2,Fire damper actuator,/HK2721,Fire Damper,-JDTxxxxCR-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2353RA-,-DWK,I.3,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2353RAM,-DWK,I.1,Fire damper actuator,/HK2721,Fire Damper,-JDTxxxxCR-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2354RA-,-DWK,I.3,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2354RAM,-DWK,I.1,Fire damper actuator,/HK2721,Fire Damper,-JDTxxxxCR-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2358RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2358RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4138CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2360RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2360RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4128AI-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2362RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2362RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4136CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2363RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2363RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT1130CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2366RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2366RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4132AI-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2369RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2369RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4128AI-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2370RA-,-DWK,I.4,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2370RAM,-DWK,I.2,Fire damper actuator,/HK2721,Fire Damper,-JDTxxxxCR-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2376RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2376RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4127AI-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2377RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2377RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4126AI-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2379RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2379RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4127AI-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2380RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2380RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4138CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2381RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2381RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4138CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2382RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2382RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4138CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2383RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2383RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4138CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2385RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2385RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4135CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2386RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2386RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4135CR-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2392RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2392RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4127AI-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2393RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2393RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4127AI-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2394RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2394RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4127AI-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2395RA-,-DWK,I.5,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2395RAM,-DWK,I.3,Fire damper actuator,/HK2721,Fire Damper,-JDT4127AI-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2399RA-,-DWK,I.3,Fire Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-04-1
-DWK2399RAM,-DWK,I.1,Fire damper actuator,/HK2721,Fire Damper,-JDTxxxxCR-,24,[NE],ELECTRICAL ACTUATOR,No,-
-DWK2401RA-,-DWK,I.6,Manual isolation damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2402RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2403RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2404RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2405RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2406RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2407RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2408RA-,-DWK,I.3,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2409RA-,-DWK,I.3,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2410RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2411RA-,-DWK,I.6,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2412RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2413RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2414RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2415RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2416RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2417RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2418RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
-DWK2421RA-,-DWK,I.5,Balancing Damper,/HK2721,null,null,null,null,DAMPER,null,SG41-01-1
